Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,stres,Mean,SD,Number of Peaks
0.3875,2149.096774,2.246225646,1975,448.3333333,0.922447058,1.085971785,-0.00686285,2.175136913,3.121227518,0.0875,132.2857143,0.308209076,1.05,153.4681808,68.3693218,0.804037003,21.2529727,3.085440001,13.17536386,122.8567963,179.8575343,1.701802256,1.986385717,137.5202837,0.216657725,8.284243098,0.39008211,40.1962207,1,8.820597259,0.113675927,2.04e-05
0.533333333,1605.3,2.312180838,2528,277.0,2.175213653,1.484107893,-0.034348469,1.988047172,3.126719544,0.08,89.0,0.619747327,1.413333333,124.5485156,65.11615745,0.94927464,14.72238845,4.27304821,-0.635394815,113.2696837,179.9668873,1.440271836,2.955131617,104.8401015,0.360638663,7.307987274,5.39810528,63.25519112,1,9.647223127,0.512419879,1.42e-05
0.483333333,1660.586207,1.230183031,3642,410.9418605,1.711767224,1.772247972,-0.219145992,2.088558248,3.13716882,0.116666667,113.952381,1.539377143,1.116666667,144.2211266,67.29545586,0.783911609,17.35537162,3.128399115,-4.507510569,115.9427542,179.9634982,0.977758816,1.259659312,115.3310266,-0.238810166,8.084580262,-1.059176851,41.66921314,0,13.33306308,0.599144405,3.03e-05
0.387755102,2331.052632,1.101254319,2090,255.8108108,1.27520768,1.770297424,0.346173469,2.014719952,3.128600636,0.214285714,124.1428571,2.998463732,1.030612245,152.5693226,73.41836786,0.694099617,14.1249003,2.158455053,5.791787798,116.0800576,179.9704505,2.174189767,0.961090943,71.04224429,-0.020831314,6.919638788,-1.348963082,29.8086551,0,12.24882589,0.537216754,4.15e-05
0.386666667,2288.551724,2.42641466,3641,314.2857143,0.864915407,1.372647784,-0.946970737,1.711519557,2.436554493,0.24,117.3333333,2.023323159,0.92,116.5739208,76.60962691,0.704098536,12.84780399,2.652396334,9.299059496,112.0166276,179.724718,2.238556686,1.237588594,72.95652431,-0.439798502,5.310189651,-5.268915945,8.111288125,0,11.93778526,0.394941941,5.48e-05
0.371900826,2520.777778,2.078986522,1388,175.0909091,1.3994306,2.448807108,0.072769757,2.206923949,3.124048781,0.132231405,100.3125,2.148891716,1.140495868,117.4850049,60.74606087,0.834272889,16.35321913,4.667075903,-12.50563579,109.3193962,179.845572,0.813116393,3.390182541,128.1684617,0.122712455,6.262570861,2.485865116,38.1256637,1,14.52465002,0.98071156,6.45e-05
0.505555556,1754.78022,2.483618194,2493,225.1,2.659680626,5.451192111,-0.057435075,2.126841201,3.132834531,0.116666667,84.33333333,0.968324036,1.538888889,99.41725274,57.46034095,1.090372201,22.56313109,11.83351339,-5.44955221,124.2772862,179.981465,1.063602888,11.51516474,338.290751,0.182010724,8.543972061,-2.276819833,49.65096164,0,13.34283188,1.009205381,4.13e-05
0.389534884,2170.865672,2.466640915,1287,395.1791045,1.903519503,2.262267732,0.028447751,2.144864076,3.139503809,0.139534884,110.0833333,2.544087159,1.244186047,103.4856375,61.42944536,1.922605338,12.8746591,3.132781136,9.901857329,119.2003791,179.8119012,-0.971529839,-1.00942665,62.26125039,-0.132132398,8.90222186,-1.144985554,47.27398265,0,11.20751263,0.907971458,2.32e-05
0.540229885,1542.617021,2.06926683,1707,307.4255319,2.943901075,4.136495895,0.123881687,2.151702856,3.138872108,0.143678161,92.48,2.140405152,1.33908046,131.5640465,66.89406975,0.507834074,9.766090105,2.508373112,0.07361705,118.0795901,179.9805112,-0.485585272,-0.607177064,50.0591453,-0.104436253,6.001591844,0.047274054,31.11947767,0,10.39960871,0.66473785,2.33e-05
0.448275862,2056.423077,1.261591738,5392,189.1176471,2.903992512,2.938417699,-0.444731839,2.278095528,3.139990333,0.112068966,105.7692308,1.248857044,1.922413793,100.6505678,61.14391296,1.262064291,10.74176053,5.619002512,-12.4584011,106.6359375,179.9081938,-0.095672298,-0.657810994,89.97560146,-0.095945924,2.372710522,-2.979864125,11.46849848,0,11.06939604,0.792652966,2.62e-05
0.357615894,2380.425926,1.52472429,7344,413.4074074,1.039298129,1.534413711,-0.227617426,1.919134256,3.136404518,0.132450331,110.85,2.374887848,1.178807947,97.94961309,57.31223529,1.031158376,19.75444694,3.637393554,0.089836826,111.3651182,179.891798,0.106022507,2.670324086,148.5552748,-0.107111496,12.1387915,2.254069099,90.99615324,0,12.10597923,0.740283929,5.03e-05
0.385093168,2319.548387,1.532825244,2633,296.7704918,1.923092719,2.774431321,-0.03214808,2.23652245,3.139999851,0.155279503,101.36,2.061154657,1.198757764,125.6473077,66.80673926,0.771293843,11.8129403,4.434659517,-6.648706243,123.2793922,179.7943505,0.299413194,2.85454597,99.16013106,-0.070543621,5.905056475,-0.686168143,27.46180572,0,12.8929145,0.719964838,4.76e-05
0.4,2126.40625,2.051627767,1452,387.2903226,1.437879107,2.077331469,-0.085653256,2.116955911,3.136188684,0.1625,129.6153846,2.660174546,1.1125,143.3852351,71.90127347,1.229517724,23.84367781,4.18655218,-8.365042256,111.9259637,179.4801312,0.019041967,-2.156906575,88.43229032,1.466609796,17.67876219,7.069898028,152.6540123,1,14.66531764,0.470128681,4.75e-05
0.453333333,1597.088235,1.949034559,1839,634.6666667,1.871787343,1.596825188,0.165112188,2.09332284,3.127783655,0.08,114.0,-0.10439874,0.96,158.0832249,72.1009349,2.15156723,16.50113767,3.974912534,14.25172289,109.8231884,179.7324118,-0.543013648,-1.888479456,74.14387977,-0.050261643,6.399341134,0.280061268,23.45436079,1,14.88854787,1.155918615,4.98e-05
0.361111111,2327.046154,1.793262368,4398,439.9846154,3.779614489,2.331123832,0.151232908,2.000640229,3.10577273,0.088888889,107.5625,2.151281685,1.427777778,94.24237795,63.78952052,1.633675504,21.88261843,4.58641936,-0.484784245,115.1554106,179.9124102,-0.102136168,1.066359615,168.1468399,-0.138925648,9.969555061,-2.902836225,55.53251437,0,5.061034778,0.546476963,2.2e-05
0.244897959,3917.666667,2.061517865,1451,178.1304348,0.990530046,1.363350335,-0.374367205,2.30633111,3.138180143,0.06122449,71.0,0.222344676,1.418367347,94.91712768,65.71348456,0.793052842,9.357496512,4.226884236,-4.845724678,122.4149117,179.819675,0.444948722,2.063420484,77.89288242,0.147433485,1.40343732,4.599702519,10.83397282,0,3.233200126,0.118020159,2.59e-05
0.386666667,2185.310345,1.843983487,435,419.6071429,1.002887878,1.07687037,-0.643451717,2.287873199,3.120536197,0.066666667,59.0,0.860641399,1.266666667,113.3045766,66.23690704,0.786125731,15.01960464,2.382560439,-5.910300234,125.706359,179.9493155,0.735851411,0.602870483,76.32997012,-0.219124147,3.422919018,-5.117793872,12.12420511,0,4.677991234,0.225599965,3.43e-05
0.479338843,1812.155172,2.958896687,1765,280.4736842,1.442069627,1.853041423,0.730024251,1.988596482,3.141014632,0.239669421,371.6551724,1.173053464,1.47107438,128.1396681,73.5181827,0.872763933,16.33902288,8.253332555,27.2007412,117.1542073,179.9496859,1.180904103,5.835247237,192.8896847,0.27967346,2.996461529,3.265554299,22.05208437,1,14.39197432,2.069873016,5.07e-05
0.266666667,3496.375,2.538552374,1562,257.5319149,3.311069781,2.706239917,-0.092703252,2.021492614,3.141547449,0.122222222,101.9090909,2.212902697,1.227777778,71.91838204,54.91879963,1.233161886,18.79077706,5.483815872,-18.65576757,117.2916737,179.9797239,0.207254618,-3.084818953,110.8945474,0.025611695,6.778947783,-0.597827676,52.75291909,0,6.756982826,1.428474067,1.65e-05
0.343023256,2392.949153,2.805439693,5545,519.7457627,1.124982059,1.350296631,0.001680807,2.109234924,3.13466469,0.040697674,63.57142857,-0.232483172,1.098837209,97.92515897,66.57734429,1.382029721,24.95573642,2.859184834,-3.645919027,113.0650881,179.9217952,0.367163673,0.403121195,141.4844742,0.014953788,6.732122556,-0.199157928,32.19556555,0,2.1880392,0.027727605,2.89e-05
0.436781609,1997.447368,3.012861922,1584,295.7733333,1.925112175,2.34231826,-0.520618901,2.410650956,3.133494287,0.022988506,111.5,0.73544784,1.75862069,97.04235475,55.4384812,1.357782555,21.6485304,7.180254449,-11.83105223,119.5195576,179.9469187,0.296235521,4.681034687,263.5839381,-0.007011903,3.716579618,1.283247795,34.26024187,0,2.414133201,0.05914081,0.0
0.337748344,2641.45098,1.956368529,11225,326.72,1.186055586,2.350199606,-0.288741823,2.000588885,3.129079325,0.052980132,63.875,1.414266184,1.139072848,80.04245753,61.38634269,1.597451434,20.86103364,3.746341432,-2.674057641,118.8778323,179.817882,0.703105919,4.040381859,155.4395311,-0.560961805,14.21517861,0.250218303,96.24017054,0,11.24477488,3.038046644,6.03e-05
0.403726708,2050.630769,2.010978119,2535,445.84375,0.839170694,1.340089927,0.076905869,2.146540386,3.139269208,0.02484472,67.5,0.272732096,1.242236025,103.8545015,72.66724544,1.239262039,23.1058033,3.000003836,-5.363140438,124.6187444,179.7452957,0.740191501,0.605666835,139.02591,0.101673987,3.418931435,0.1642836,17.73067977,0,7.410467072,0.690039538,1.59e-05
0.4875,1653.179487,2.048524434,8025,394.6923077,1.420540437,1.748168279,0.083091589,2.28937658,3.138378355,0.075,139.0,1.335557692,1.575,112.061553,67.39536147,1.533415436,26.44665287,4.89163141,8.377387685,116.655501,179.684036,0.172394824,-2.622470075,117.7820349,0.076862018,6.968596962,1.051211776,44.19793492,1,13.08416482,3.952721178,6.11e-05
0.373333333,2329.571429,4.232347821,1923,373.4444444,1.365601796,1.868669331,-0.142743194,2.100564741,3.104632289,0.053333333,72.5,-0.224632465,1.026666667,105.3693037,59.86356436,1.017614966,16.23902406,3.245111474,-13.8836971,110.621094,177.9806786,-0.410933686,-1.999837732,51.13212114,-0.590134789,5.619780317,-1.44964561,16.13922122,1,14.48900232,1.10154527,7.12e-05
0.405555556,2136.726027,3.713692841,5120,331.5972222,1.114602767,1.538824828,0.324633841,2.043302822,3.136768504,0.216666667,89.97435897,0.799207479,0.905555556,119.8030223,55.96621215,1.016322295,15.49182141,3.330758558,-1.547074796,116.6954915,179.1567549,0.633700444,2.53585683,109.5952391,-0.111767528,8.735287406,0.026175415,37.63113121,0,5.858209891,0.070696065,3.3e-05
0.357142857,2596.8,1.411548696,2581,211.3529412,0.787012667,1.102335575,-0.490307491,2.055439768,3.128700275,0.173469388,94.52941176,0.667147079,1.408163265,92.246156,65.85953128,1.150805686,11.04108842,3.277390197,-17.12409417,109.4317169,179.8720198,-0.151041965,-2.092960692,37.50450652,-0.194440119,3.707220255,-0.436683432,19.32392016,0,6.931957096,0.270985041,2.07e-05
0.36,2461.62963,0.621783535,579,308.3928571,1.86086586,1.552320593,-0.661451599,2.208461298,3.121451359,0.306666667,80.95652174,1.952459721,1.12,94.04414043,64.66482079,1.06808708,16.1862255,3.028760225,-10.52830555,117.3379033,179.8325707,1.204000009,2.120698549,99.39497799,-0.210257594,2.897747067,-1.236823344,7.766338183,0,7.381978013,0.193250901,4.8e-05
0.305785124,2836.945946,1.536358054,2295,449.2777778,0.833399006,1.513618459,-0.467537521,2.091893833,3.124739541,0.305785124,104.6216216,4.536074239,1.140495868,112.844276,60.067501,1.041247368,19.82071494,5.13134122,-20.58170044,113.0816324,179.6782265,0.121222663,-4.229816057,59.16321753,-0.065312347,10.08717182,0.920665765,59.56721836,1,7.646410091,0.21281335,5.53e-05
0.322222222,2661.810345,2.364362293,1262,447.245614,1.032031389,1.654235939,-0.644710788,1.738418843,3.100944139,0.2,92.86111111,3.073094108,1.15,99.47629811,48.51307622,0.858011371,17.87355719,4.145631748,-12.28502503,108.9268195,179.9625492,1.263311919,2.61627577,149.3145724,0.04178064,9.509093015,1.338213387,63.88967443,0,6.804826793,0.222273533,2.76e-05
0.290697674,3193.56,3.460283805,2852,251.122449,1.666275012,2.19521519,-0.52372163,2.134408131,3.116414149,0.273255814,77.61702128,0.972457233,1.110465116,93.54973359,60.90175911,1.135670551,14.72994861,2.688850011,-16.58058838,113.3877393,179.8819006,0.628957991,1.39625046,76.08653924,-0.532302873,7.23927399,-3.658409734,18.92193102,0,6.889442087,0.215161547,1.45e-05
0.298850575,3019.961538,2.756763006,19380,332.0784314,1.738233265,2.437588335,-0.387065076,2.185043997,3.132339966,0.344827586,123.6,5.104689935,1.218390805,90.46018282,58.22607478,1.450319273,14.83762917,2.974253723,-15.76681176,108.7172918,179.9353265,0.757303723,0.33552252,91.69780901,-0.176568486,5.167109434,-1.374503558,26.35054185,0,7.699880725,0.484058868,3.78e-05
0.301724138,3169.8,1.700968068,12615,166.0882353,2.054908392,1.989169262,-0.249121033,2.336662943,3.136183182,0.129310345,203.1333333,3.104090358,1.706896552,82.67276891,47.94693436,1.375461538,9.17306281,5.014735539,-15.61486065,110.3514788,179.9243924,0.398718487,-0.075454514,66.04921465,-0.223320842,2.650912941,-4.000787568,9.92053208,0,7.489720949,0.284993675,5.68e-05
0.238410596,3960.277778,1.47763173,8302,242.8857143,1.132426183,1.636152801,-0.541352325,2.107525309,3.109900698,0.258278146,83.38461538,2.178132738,1.01986755,83.90582691,58.77816309,1.031904985,13.15822012,2.632021565,-8.43564219,110.7402733,179.7694439,0.534151132,2.238041178,70.93999117,0.294244264,8.871992973,1.64201735,51.8059398,0,7.566580618,0.257260243,3.69e-05
0.372670807,2261.516667,1.980335225,1511,442.8474576,1.652265325,1.920427862,-0.364618872,2.125473752,3.128445,0.068322981,83.18181818,1.316584932,0.819875776,151.5604999,57.96923525,0.801788748,18.17047976,5.002178166,-9.658369213,123.0534394,179.8899679,0.5557064,0.643024353,124.8453542,-0.270815012,9.329925922,-0.07675022,63.11142168,0,6.454389487,0.136512326,1.9e-05
0.375,2328.466667,2.175668716,10511,351.137931,1.938256476,1.655820649,-0.293444087,1.906394107,3.13599934,0.3375,103.5185185,2.656851715,1.1875,106.0313014,56.17844482,1.272047319,12.96875894,3.825903346,-20.6838631,117.7089055,179.9643335,0.13986177,-1.801057449,52.27491083,0.371569326,8.057851411,4.452648434,57.39416066,1,7.610832248,0.288811433,4.07e-05
0.16,5939.25,0.019573731,581,339.75,0.997206723,1.284201928,0.524364256,2.099480708,3.134736854,0.453333333,236.0882353,4.084414094,0.6,145.1237133,95.92417098,2.382019828,14.59083095,2.62011641,34.12297385,109.4179736,179.7942181,-1.616186362,-1.776862695,29.8682556,1.750817181,9.223480573,1.688150149,38.0582367,1,8.316735164,0.458575681,5.69e-05
0.527777778,1688.494737,2.107710551,5439,205.6595745,2.357624037,4.204728719,0.069303306,2.143777643,3.140863857,0.027777778,82.2,1.053719309,1.766666667,132.8620768,87.58561751,0.852349016,13.28489043,3.749547912,1.075733243,114.7829011,179.870114,-0.806520252,-0.247950879,110.7527316,0.04702489,4.046705836,-1.120295151,26.20443972,0,11.65567009,1.30013872,3.03e-05
0.293333333,3302.318182,1.062209791,7863,122.4761905,2.460410162,1.89484558,-1.173908923,1.802131584,3.087811474,0.053333333,84.5,0.75,1.52,114.585646,72.52441201,0.630662018,7.189337742,3.62650805,-9.513347428,119.8997834,179.9074956,0.734099415,1.808540152,57.89972918,-0.03892714,0.987748823,0.460567317,3.834791711,0,11.14743279,0.662433241,2.74e-05
0.227777778,4255.02439,2.612857236,8300,139.75,2.404068197,2.699883586,-0.478954915,2.263243753,3.12363879,0.016666667,92.0,0.241099516,1.355555556,89.11333444,69.18294193,1.328673798,22.42075924,9.663399078,4.31409367,113.0277727,179.8338427,-1.122341851,-7.871316787,99.84507349,0.081175103,2.720091362,5.778038673,26.00467534,0,10.73212074,1.487633544,1.93e-05
0.424418605,2172.712329,2.883014785,1687,182.8219178,2.835541908,2.511209717,-0.24447915,2.141494958,3.128271524,0.034883721,72.83333333,0.652054495,1.76744186,89.10651673,64.26530958,1.354886944,11.19938478,5.658466701,-1.867530255,113.7857523,179.9744027,-0.36846656,-3.896004283,46.34986089,-0.118011936,3.702586367,-0.546055968,24.04297365,0,7.751945671,1.186165343,2.89e-06
0.152317881,6320.26087,1.350306899,14267,260.2272727,0.722588235,0.673773587,0.324693068,1.928800314,3.136850086,0.039735099,85.66666667,0.503702848,1.086092715,121.1528641,61.9033183,0.192088268,8.247703385,2.541725625,7.617984872,112.9468579,179.9870782,-0.040935475,1.198182263,45.32027934,0.262814535,7.593492806,0.742339488,39.69627275,0,12.95998505,1.317336919,5.03e-05
0.5375,1712.418605,1.556079067,950,153.7857143,1.695736421,1.703374979,0.331176773,2.355458509,3.137100358,0.0375,72.33333333,-0.261323471,2.2125,105.695036,65.43037494,1.223600666,15.51010806,8.833432569,-8.110757711,115.4280545,179.8615111,-0.614165956,-6.823705951,49.67018522,-0.022880672,3.057849934,1.359814658,21.43108472,1,11.82590993,2.230533593,4.07e-05
0.505555556,1518.516484,3.332692949,916,461.5555556,1.825791802,2.083137469,-0.002041586,2.071778827,3.138906309,0.094444444,99.88235294,0.402544521,1.233333333,141.5075334,72.55563188,1.324915996,24.74410791,3.639217555,-8.075347192,117.7186102,179.6434262,1.272615353,-0.88785907,119.151396,-0.055847571,8.383608546,-0.59283267,52.29298675,0,7.863638758,0.758588785,4.4e-05
0.632653061,1246.806452,1.144562655,1488,340.7377049,3.00707133,3.314559961,0.184660108,2.199775393,3.138572113,0.193877551,100.1578947,1.99248519,1.673469388,169.3060839,87.65881423,0.866245554,14.61966287,5.845420785,-5.348647072,121.3589922,179.9043397,0.814163351,3.200378278,148.2160508,-0.050298954,2.901348733,-2.757069954,13.24291718,0,8.002406022,0.157984127,4.15e-05
0.64,955.2916667,3.075615323,333,621.4468085,1.532671916,1.621575651,0.188262746,2.116884375,3.140619755,0.266666667,436.05,1.437907115,0.96,256.2679541,108.3128288,0.994932387,33.19631116,3.456893053,24.31037523,119.5509402,179.9408931,-0.640447345,-0.641479288,130.4893496,1.030688227,8.426112905,2.276477978,42.28226572,0,8.994771182,0.549936025,6.85e-05
0.537190083,1212.553846,3.21497477,1744,660.1875,2.278730655,1.64230478,-0.452817513,1.95452442,3.137958786,0.082644628,91.5,1.291448459,1.454545455,163.7775789,81.09903515,0.844418414,27.47499934,2.681079,-13.91580469,124.6619559,179.863277,0.858068346,1.066378332,182.6769499,0.532687812,11.37963902,1.630162614,59.82364927,1,14.64834599,0.896118895,5.99e-05
0.266666667,3439.041667,2.557308508,1094,314.6595745,1.244469944,1.980529076,-0.323052738,1.96995431,3.137540773,0.227777778,92.70731707,2.766995768,1.266666667,92.86874568,54.1965694,0.902036799,19.13968911,4.779073651,5.541942336,109.8954874,179.8221263,0.373739926,2.385447085,169.4521479,0.092923743,4.864591012,0.090393497,34.80602149,0,8.326765902,0.790921719,4.41e-05
0.459302326,1653.202532,3.768927749,571,528.1666667,1.232531911,1.858494917,0.075579258,2.132974069,3.140450123,0.156976744,101.4814815,0.826963141,1.401162791,124.2681717,83.30026319,1.649643345,25.76551223,3.319350757,11.45071333,122.1556437,179.9811408,0.749704332,0.684274157,147.5576899,-0.006914126,8.381207144,1.304534729,63.21009951,0,10.61156806,0.507756253,4.05e-05
0.597701149,1237.644231,1.519419075,2381,433.1057692,1.699681385,2.494840336,0.145399786,2.125244922,3.139734068,0.103448276,89.72222222,0.728779109,1.488505747,159.1558169,81.23238527,0.955869323,20.74508155,5.163569567,6.733669093,121.6203355,179.9954521,-1.375136984,-0.28224711,183.7591068,-0.049614531,6.331609082,0.838139871,35.94233698,0,11.72677932,0.910511161,4.95e-05
0.474137931,1957.690909,2.036622301,5680,165.3703704,2.079571888,2.816564388,-0.612834774,2.150899433,3.128808275,0.206896552,81.0,0.379568562,2.232758621,98.20012149,59.07665859,1.475418001,10.26703091,6.034345933,-13.49369103,109.49689,179.935992,-0.052749768,1.833930071,111.4998028,-0.053104545,3.362544338,0.652885066,23.98962898,0,9.294369149,0.31225194,3.93e-05
0.397350993,2018.016667,2.039262595,9035,496.4,1.82337722,1.31378389,-0.508836969,1.82140746,3.12228151,0.112582781,103.4705882,0.535910389,1.006622517,154.5432716,97.90706686,1.219403061,29.92386878,2.36459431,-16.62328197,110.0410394,179.5296692,5.07662864,1.481896297,152.2149954,0.787564839,11.90573434,5.179357783,109.7423177,0,8.811463258,0.682010574,5.7e-05
0.51552795,1582.73494,1.64244097,1471,370.695122,1.759077492,1.425105729,0.15178683,2.190504707,3.133015415,0.198757764,102.96875,1.531371744,1.372670807,135.8277808,67.79001535,0.952894755,22.24639934,4.231055461,13.05205441,124.9392222,179.9101464,1.506149357,2.539041121,181.8982534,-0.135466453,5.856398916,-3.363501789,25.35899364,0,7.518692099,0.359358572,2.54e-05
0.45,1877.861111,1.326043861,456,357.1142857,2.247626381,2.128959546,0.084210988,1.846897804,3.125646697,0.15,82.33333333,2.176107041,1.2625,193.1424649,94.33885981,0.425231884,26.78087615,3.263082672,-2.760016224,124.73862,179.9607125,4.886739032,2.233147479,154.6326944,0.705909782,7.984489068,5.668668651,66.83549491,1,17.78068361,0.827352894,6.79e-05
0.466666667,1746.457143,1.37447654,5867,416.1764706,0.675479185,1.548147292,-0.456229717,1.899417042,3.113853372,0.24,111.3888889,1.460345998,1.106666667,145.5296487,62.95678916,0.956917908,18.4312908,1.674283764,-20.79403088,110.144017,179.6976219,3.201082592,0.439683724,60.63786441,0.054779192,13.44164109,1.364644838,57.07313264,1,15.82966286,0.931924359,5.69e-05
0.4,1962.388889,3.012931087,519,535.2083333,1.473612531,1.150646155,-0.414053293,2.105221235,3.135704496,0.027777778,137.0,0.314476952,1.1,138.2199668,75.23782698,0.61598544,25.01161778,2.904147282,-24.87033873,123.8666095,179.1020726,1.511132823,1.00121978,152.5230206,0.334095352,8.207285028,4.869352282,81.91773715,0,11.12906311,0.257756909,8.25e-06
0.469387755,1731.782609,1.898435459,2937,407.9333333,0.714819732,0.762036306,0.253571453,2.158214137,3.126086854,0.06122449,93.5,0.611239309,1.244897959,144.7024192,76.9299833,0.324576115,11.01311115,3.599811669,4.329349134,121.0891885,179.9973699,1.229422251,1.495939014,87.85258815,0.115303847,2.806462364,1.736603385,18.27530255,0,13.39523706,0.719141767,3.63e-05
0.466666667,1627.571429,2.632498502,785,534.7352941,1.596535306,1.461394481,0.327801812,2.084658091,3.132492636,0.026666667,77.5,0.0,1.026666667,145.3675622,73.43255821,0.285412146,8.597470417,1.235499894,6.290054502,112.417693,179.6865017,2.672905894,0.20434462,39.87388175,0.335608298,4.026797752,-0.25757286,14.46970649,0,11.58484127,0.12532638,2.06e-05
0.338842975,2726.585366,2.696489448,1769,224.804878,1.442099561,2.422259853,0.032865235,1.98446514,3.112646723,0.239669421,140.2758621,2.875837648,1.272727273,113.6529798,62.38303321,0.851732747,12.25237148,2.758950817,20.62147128,115.6988563,179.856466,1.118998992,0.189137059,64.11436139,-0.157032671,2.564351607,-0.67404141,12.685191,1,15.77657975,1.904727994,4.15e-05
0.5,1693.444444,2.41306386,1602,306.6292135,2.231584652,2.433137711,-0.027145527,1.919569738,3.140627785,0.077777778,95.0,1.661979219,1.222222222,119.7542711,57.27654696,0.80253425,15.46294349,4.14040916,10.62178868,113.4717382,179.950591,0.451145965,1.931030836,132.7750204,-0.00819323,7.749660817,0.634597289,52.18570983,0,11.34528283,0.309472449,2.48e-05
0.441860465,1865.644737,2.398180905,1848,400.4,2.511481054,2.747477648,-0.264174959,2.137878472,3.140814496,0.087209302,97.53333333,0.582697767,1.058139535,132.0810534,66.69019154,0.826706323,12.25361129,4.8112773,-12.5575517,112.853369,179.5641423,0.430168046,1.93034526,113.4970139,-0.172709388,4.576172062,-2.497629754,27.37558964,0,13.19476391,0.322736404,3.47e-05
0.465517241,1761.135802,2.416660774,5033,382.037037,1.347075743,1.685539363,0.225090525,2.221699683,3.139623375,0.057471264,79.8,0.405701998,1.528735632,129.451461,61.95358339,0.499081877,12.71801871,3.442264241,7.578004255,121.7141074,179.9122307,-0.651863307,-0.842333645,68.29826853,0.093157145,4.200081565,0.976775004,36.86362238,0,14.14611422,0.907490971,3.2e-05
0.448275862,2023.403846,2.327755931,7313,222.2941176,1.978702494,1.838811087,-0.155017267,2.380389479,3.139598422,0.051724138,79.0,0.010401925,1.965517241,100.2256298,54.63288849,0.985425729,11.09090694,4.289210147,-4.178897252,115.0432262,179.9180963,-0.191681865,0.466416268,91.19169715,0.023930069,2.035750975,-0.903470772,10.98036799,0,14.41029066,0.433929104,3.06e-05
0.278145695,3123.047619,1.77383363,6507,469.4761905,2.041946021,1.620292852,-0.336738039,1.951957451,3.13278661,0.092715232,131.2142857,1.408783254,0.973509934,110.8833331,76.16652169,1.351794542,18.82913295,2.666629008,-18.70729475,110.14946,179.9900113,1.185974437,0.029653023,96.04996795,-0.178666226,10.6499657,2.409342891,64.77842042,0,18.15766021,2.428589249,3.35e-05
0.49068323,1419.607595,2.560576189,791,635.9358974,1.977738716,1.842633604,0.346387642,2.058297181,3.137912239,0.093167702,94.86666667,-0.207253696,0.670807453,192.2542575,88.74517399,0.548607274,13.45451512,4.562374767,6.721430561,118.1348271,179.5408747,-0.217884707,-2.520313061,41.80271294,-0.008551921,2.974470717,1.112915389,18.21716692,0,11.42153905,0.453921129,3.17e-05
0.4375,1861.714286,2.229174815,1058,437.7352941,2.643436684,1.75921516,-0.453649551,1.893422576,3.070975265,0.1625,211.6923077,2.649552579,1.0625,131.3624374,66.95667009,2.087375027,23.77783653,3.898468094,-18.90705411,115.8802842,178.7574828,0.535477592,-1.932032092,99.19750162,-0.047538009,9.911744408,0.642043527,38.13526456,1,11.81590514,0.314502712,3.4e-05
0.52,1458.410256,1.570552905,799,473.3333333,1.126343439,1.15733323,0.343228133,1.955401276,2.947338492,0.04,132.6666667,0.338109258,1.053333333,131.2357269,57.09279022,0.633771926,12.52387257,1.506257071,13.61525731,107.7761219,176.5812357,-0.891496609,-0.374125518,39.54601406,-0.580997384,7.65602873,-0.709953238,20.60843609,1,11.54638308,0.181757402,0.0
